id,login,pmsName,status,lastSyncDates,syncedAt,syncAgentLastConnected,createdAt,writebackStatus,syncAgentVersion,name,uid
287,vanessa32@gmail.com,OpenDental,Active,,2025-03-20 13:09,2025-03-20 13:30,2023-02-16 17:47,,2.0.26.0,Bonilla Dental Clinic,c417bbaa-c39a-43bf-aee7-3725df984f4c
287,jessica01@hoffman.info,OpenDental,Active,,2025-03-20 13:09,2025-03-20 13:30,2023-02-16 17:47,,2.0.26.0,Lang Dentistry,450fb7d3-aa02-4930-82a4-c420ccb90a7c
286,alan15@guerrero.info,OpenDental,Active,,2023-12-01 22:46,2024-02-13 15:29,2023-02-16 14:42,,2.0.26.0,Gilbert Smile Center,300c1b46-fed5-44dd-b539-c3ab3640226c
285,cervantesjared@yahoo.com,Eaglesoft,Disabled,,2023-07-13 21:43,,2023-02-15 22:19,,2.0.23.0,Perry Dental Clinic,d074a9e5-749b-4624-b0e1-4d98ea495a7d
283,munozkerry@ruiz.com,OpenDental,Active,,2023-11-10 20:02,2025-03-20 13:26,2023-02-15 21:18,,2.0.23.0,Lopez Smile Center,4b3fdd74-9828-40db-a986-f820f3ccd4c4
283,nbell@mcclure.biz,OpenDental,Active,,2023-11-10 20:02,2025-03-20 13:26,2023-02-15 21:18,,2.0.23.0,Freeman Family Dentistry,65c37a7e-a36e-4dde-99cc-af0b3c52cdb2
283,jeffrey32@greene.com,OpenDental,Active,,2023-11-10 20:02,2025-03-20 13:26,2023-02-15 21:18,,2.0.23.0,Gaines Dentistry,3b337b64-d640-45ab-8c06-c6e0703b20d5
283,batessarah@gmail.com,OpenDental,Active,,2023-11-10 20:02,2025-03-20 13:26,2023-02-15 21:18,,2.0.23.0,Williams Dentistry,cc510edf-d0ff-43c0-872f-c6dd8d928a61
283,imartinez@hotmail.com,OpenDental,Active,,2023-11-10 20:02,2025-03-20 13:26,2023-02-15 21:18,,2.0.23.0,Mills Family Dentistry,27289769-b992-434b-af22-5a36a5b775eb
282,ojohnson@gmail.com,OpenDental,Active,,2025-01-02 22:11,2025-03-20 13:26,2023-02-15 17:14,,2.0.26.0,Hancock Smile Center,11b6b6b6-3c3b-4711-bbc4-72beaed85aa9
281,scallahan@drake.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-14 18:25,,,Guerra Dental,d0052c7d-36f2-44b4-b6db-a3daa786a280
280,lindseychristine@bowman.com,Eaglesoft,Active,,2025-03-20 00:05,2025-03-20 13:25,2023-02-13 19:46,,2.0.68.0,Lawrence Dentistry,dc3f2d84-4909-4c49-8eec-dbef9e124cac
279,wrightmelissa@campos.biz,OpenDental,Disabled,,2023-07-13 22:06,,2023-02-13 18:52,,2.0.23.0,Baker Smile Center,e3fc1b51-943d-44e1-b7bf-3820f67a40da
278,fmahoney@williams-jensen.com,OpenDental,Disabled,,2023-07-13 22:03,,2023-02-13 18:50,,2.0.23.0,Johnson Dentistry,1c3655f0-1022-49b8-89a5-eb4c09a64e9d
277,rmeyers@miller.biz,OpenDental,Disabled,,2023-07-13 22:05,,2023-02-13 18:42,,2.0.23.0,Holland Dental,adf2b10e-d562-4f04-b301-668a61862d6f
276,hughesshawn@rodriguez.info,OpenDental,Active,,2024-07-12 13:41,2025-03-20 13:32,2023-02-10 19:41,,2.0.31.0,Flores Dental Clinic,10431e9b-bd70-4a43-aafe-8128797a1a56
275,fergusondominique@hotmail.com,OpenDental,Active,,2023-02-27 15:51,,2023-02-07 21:54,,2.0.23.0,Smith Dental,ec1781f4-8a24-4be7-aac6-bbc0278b3cd8
274,bautistajanice@parker-williams.biz,OpenDental,Active,,2025-03-20 13:35,2025-03-20 13:13,2023-02-07 20:37,,2.0.23.0,Scott Dental Clinic,861267e3-1709-43fa-86ab-d915a455b3e3
273,randall11@aguirre-taylor.org,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:09,2023-02-07 19:45,,2.0.31.0,Parker Dental,0d27c6c9-7117-4f6c-8890-093c8cc67bcb
272,sandovalsandra@booth.com,OpenDental,Active,,2023-06-29 19:50,,2023-02-07 19:43,,2.0.23.0,Williams Smile Center,7b24a115-7fe3-4fe7-849e-c49c76c93277
271,jonathan34@hotmail.com,OpenDental,Active,,2023-09-06 15:32,2025-03-20 13:25,2023-02-07 17:23,,2.0.23.0,Phillips Dentistry,2d59874f-5f3a-4928-ac8a-d95cc05efa7a
270,craigchad@gutierrez.com,OpenDental,Active,,2025-03-20 13:34,2025-03-20 13:23,2023-02-07 17:19,,2.0.23.0,Alexander Dental Clinic,56ac61ec-86da-4115-ad8c-827ba4bb1d7b
269,dustinwilliams@walker.com,OpenDental,Active,,2025-03-20 13:35,2025-03-20 13:29,2023-02-07 15:13,,2.0.26.0,Torres Dental Clinic,985e4478-f307-42d2-9141-f00a4590edd4
268,marissawilliams@yahoo.com,OpenDental,Active,,2025-03-20 13:32,2025-03-20 13:10,2023-02-06 22:47,,2.0.23.0,Taylor Dental Clinic,0dd8e9c3-bbcc-42b2-ad50-4fd778ff39b9
267,kbonilla@hotmail.com,OpenDental,Active,,2025-03-20 13:27,2025-03-20 13:16,2023-02-06 22:20,,2.0.31.0,Johnson Family Dentistry,2e8c5904-5c88-4fac-88e6-21242aed1623
266,whitekyle@gmail.com,OpenDental,Active,,2023-09-11 21:14,2023-09-11 20:55,2023-02-06 22:20,,2.0.23.0,Graves Smile Center,4a81c703-887f-4d5c-9137-6f241d1609cf
265,denise97@gmail.com,OpenDental,Active,,2025-03-20 13:15,2025-03-20 13:20,2023-02-06 22:17,,2.0.23.0,Chen Smile Center,55dd51e0-e0c9-4adf-8b9b-1a9eddb86613
264,johnny06@hotmail.com,OpenDental,Active,,2023-09-11 20:49,2023-09-11 21:09,2023-02-06 22:15,,2.0.23.0,Moore Dentistry,73586d08-1da1-4b67-9337-e427b59f3324
263,browntamara@robinson.org,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:03,2023-02-06 22:12,,2.0.23.0,Hunt Dentistry,4059c0c4-218c-4b63-b27f-26a630f88cde
262,etaylor@booth.org,OpenDental,Active,,2025-03-20 13:29,2025-03-20 13:07,2023-02-06 22:09,,2.0.23.0,Oliver Smile Center,cf2324c2-e634-4d18-a5fe-3e18ddd9ada1
261,brandiharvey@yahoo.com,OpenDental,Active,,2023-09-06 15:02,2023-09-07 03:02,2023-02-06 22:03,,2.0.23.0,Arias Family Dentistry,be7032dc-0a86-4a65-86e5-17d60d5e8343
260,ikramer@bowers.biz,OpenDental,Active,,2023-03-31 20:01,,2023-02-06 22:01,,2.0.23.0,May Family Dentistry,7f8d8f0a-bf67-4f1a-9230-ed0c9eca05a1
259,jwood@lozano.com,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:10,2023-02-06 21:48,,2.0.23.0,Lee Dentistry,161b411f-ad7f-414a-87ff-3a82f5ee007e
258,marcus92@gilmore.biz,OpenDental,Active,,2023-07-11 10:04,,2023-02-06 21:34,,2.0.23.0,Brown Dentistry,958f3b5c-241f-4726-9f2a-375bd1d142e4
257,tashalee@zamora.org,OpenDental,Active,,2023-06-29 19:44,,2023-02-06 21:33,,2.0.23.0,Reed Dental,be0064a9-8c36-4cf4-9f63-514c9cb63dca
255,christopher91@vargas-johnson.com,OpenDental,Active,,2024-04-16 14:52,2024-04-18 18:05,2023-02-06 21:32,,2.0.23.0,Schneider Dental Clinic,265d5fd5-542e-49f3-92e5-b50e5b83c37a
256,wileyjoshua@gmail.com,OpenDental,Active,,2025-03-20 13:34,2025-03-20 13:33,2023-02-06 21:32,,2.0.23.0,Kim Smile Center,87cdf235-3e6e-438c-b70e-c90b66a9dfb8
254,jessehunter@reyes-boyer.com,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:19,2023-02-06 19:03,,2.0.23.0,Horn Family Dentistry,407782b7-6820-4445-a86b-b1d3e758c8cf
253,kathywilson@summers-ayers.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Brown Dental Clinic,16df78ff-c017-4f5a-a541-d16289ca2667
253,crawfordwhitney@gonzalez-peters.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Dixon Dental Clinic,039cf3d1-ca75-4a71-93f9-f2399d2d90a1
253,spencerjuan@hensley.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Buck Family Dentistry,b72f2b94-c5c2-4e65-9cc3-b49102f834da
253,yavery@yahoo.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Smith Family Dentistry,faabb48f-1662-4b4b-b064-b36a52fe8b30
253,cervanteskimberly@yahoo.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Chase Dentistry,8decd174-6bc3-4946-9ca4-7aafc71cf6f3
253,ymoran@hotmail.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Lamb Dental,687251d2-0873-4569-8bdf-faab598af0fd
253,smithderrick@yahoo.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Campos Dental,2f6ecebd-ec60-4181-a471-89a566c1a1a0
253,gjones@smith.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Tucker Dental,97ee3bac-936d-40e5-a60b-9094a323963e
253,martintina@hotmail.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Rogers Dental,30d52712-6a59-4aea-a893-aa59c06c7192
253,robinsonthomas@yahoo.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Beltran Dental Clinic,8d18ec83-3186-434a-9da8-24e21f3c85a4
253,kennedyrachel@hotmail.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Bentley Dental,be2aefce-4d27-48f9-b412-2cfc3c9740f6
253,coopersandra@gmail.com,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Stevenson Smile Center,381d304f-0555-4571-8956-1a539c616ee1
253,sarahalexander@reyes-webster.org,Denticon,Disabled,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 18:37,,,Hines Family Dentistry,8ce13dd5-d68d-4b66-b202-c03ffae59963
252,ihowe@hotmail.com,Dentrix Enterprise,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-06 15:38,,,Lewis Dental Clinic,a80ab23f-f3df-4303-9344-d224e7a0a9e9
251,justin32@gmail.com,Eaglesoft,Disabled,,2023-07-13 21:44,,2023-02-03 21:30,,2.0.23.0,Peterson Dental Clinic,478e2586-8048-4f8c-a00d-bf28697d37e3
250,james46@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-02-02 18:33,,,Castro Dentistry,608dd1c8-991f-46a0-ab68-46a460401575
249,gvelasquez@johnson.com,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:03,2023-01-31 17:03,,2.0.23.0,Vazquez Dental,53d22082-65ac-4b2f-aca2-28b3e2e50130
248,kyletaylor@drake.com,OpenDental,Active,,2023-10-13 13:12,2024-02-16 16:10,2023-01-31 16:02,,2.0.23.0,Anderson Smile Center,e99d1c4e-c053-4741-ab3c-b2684f705287
247,leeholland@hotmail.com,OpenDental,Disabled,,2023-07-13 21:40,,2023-01-30 18:40,,2.0.23.0,Miles Dental Clinic,c3a298ba-8843-4866-835a-04dcd176f896
246,enelson@hotmail.com,OpenDental,Active,,2025-03-20 13:30,2025-03-20 13:01,2023-01-27 18:57,,2.0.32.0,Mason Dental Clinic,92efd99f-272f-49fe-b6b3-9bbce057894e
245,christinahopkins@roberts.net,OpenDental,Disabled,,2023-06-15 16:23,,2023-01-25 21:48,,2.0.23.0,Moore Smile Center,4c690b7f-9a25-4afd-a4cc-7a43a0a52b07
244,denisedonovan@scott.com,Dentrix Enterprise,Disabled,,2024-12-02 14:15,2024-12-02 14:14,2023-01-24 14:54,,2.0.55.0,Hurley Dental,8ff00964-76fc-4be9-93b6-209c3f7cbe41
244,dacosta@hotmail.com,Dentrix Enterprise,Disabled,,2024-12-02 14:15,2024-12-02 14:14,2023-01-24 14:54,,2.0.55.0,Wagner Dental Clinic,aef62ac1-b781-4234-b647-9464c06963ce
244,lambertzachary@coleman-irwin.com,Dentrix Enterprise,Disabled,,2024-12-02 14:15,2024-12-02 14:14,2023-01-24 14:54,,2.0.55.0,Moore Dental Clinic,a39c0d67-e402-41c8-982e-50a4ca8d71dc
244,tmoore@braun.net,Dentrix Enterprise,Disabled,,2024-12-02 14:15,2024-12-02 14:14,2023-01-24 14:54,,2.0.55.0,Moss Family Dentistry,6b6d2828-46fd-477a-9b77-9b28eb09cf53
244,nicolecollier@little.com,Dentrix Enterprise,Disabled,,2024-12-02 14:15,2024-12-02 14:14,2023-01-24 14:54,,2.0.55.0,Sanders Dentistry,834432e5-b722-4ca6-93aa-88ecfeaa0299
244,aprilnelson@yahoo.com,Dentrix Enterprise,Disabled,,2024-12-02 14:15,2024-12-02 14:14,2023-01-24 14:54,,2.0.55.0,Leon Smile Center,4aa28939-0cec-4c79-87d6-8dc2a3acffaa
244,perezmariah@roach-freeman.com,Dentrix Enterprise,Disabled,,2024-12-02 14:15,2024-12-02 14:14,2023-01-24 14:54,,2.0.55.0,Cohen Smile Center,cdbd943d-9368-473f-a2ca-5e97001defc2
244,ffrench@gmail.com,Dentrix Enterprise,Disabled,,2024-12-02 14:15,2024-12-02 14:14,2023-01-24 14:54,,2.0.55.0,Anderson Dental,73df5b78-1398-4c2e-9fd4-9c85a436c923
243,jonathan50@nunez-faulkner.org,Eaglesoft,Disabled,,2023-07-13 21:39,,2023-01-23 17:02,,2.0.23.0,Lewis Smile Center,5de95528-81fc-405f-ad5e-546cb2f85b38
242,rothcolleen@moore.com,OpenDental,Disabled,,2023-07-13 21:38,,2023-01-20 21:48,,2.0.23.0,Solis Dentistry,b87342e3-1915-4acb-881b-6329b13293e1
241,michaelbrock@yahoo.com,Eaglesoft,Active,,2025-01-28 18:37,2025-02-03 18:25,2023-01-20 20:12,,2.0.23.0,James Dentistry,54172bc1-291a-49a5-b039-11706525d2c3
240,johnsonbrittney@yahoo.com,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:20,2023-01-20 19:36,,2.0.23.0,Miller Family Dentistry,aebab91c-a7a3-44db-bbd1-9e37e36ac64e
239,vjohnson@yahoo.com,OpenDental,Active,,2025-03-20 13:35,2025-03-20 13:07,2023-01-20 19:17,,2.0.23.0,Huber Family Dentistry,93a30832-f77e-4463-b2f0-c4726421ba94
238,johnsonkevin@page.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Brown Dentistry,df19276f-a4f3-462a-af29-7ecd14b9a831
238,jonpotter@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Diaz Family Dentistry,c17bf1a0-a8e1-450b-b797-fe99c937c29e
238,lesliejenkins@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Martin Smile Center,febeffba-49d2-444d-8afd-89beabc19066
238,veronica48@hill-thomas.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Harris Dental Clinic,d77698f2-19c6-4cf5-ba9a-5fa669a024f2
238,yhopkins@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Roman Dental Clinic,347aa61b-24f5-4ad6-b12f-db0c08eadb33
238,kathryn44@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Alvarez Smile Center,576bb481-3e99-4dfb-9d32-04480bc1cef9
238,charlesjennifer@anderson.net,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Rowe Dentistry,506cde3b-b099-416b-a0c7-49ba578bc627
238,ldavis@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Porter Dental Clinic,0bdc4b42-5cc7-4afe-8f7d-4bec5d80d738
238,tiffanygarcia@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Mcdonald Dentistry,ffe679b4-2066-47aa-afce-6613ec35bf95
238,glenda18@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Williams Dental,e6793e53-89fc-46e8-be46-907a25df699d
238,catherineschmitt@huffman.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Kelly Dental Clinic,d3bc3c43-73c3-44e6-9194-4e54a842d945
238,gallagherthomas@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Wilson Dental Clinic,36ebf0bb-c949-4655-addb-6c70d114d28d
238,ericcortez@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Brown Dentistry,ea60f345-d964-42e2-b76c-f81b2c8ce76f
238,qkelly@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Hernandez Dentistry,42e7eed0-cbb7-4137-a356-e502568e3a9b
238,tthomas@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Parker Family Dentistry,3bd4c93e-b806-4136-a3ca-14ed82d0d2d2
238,belljacob@myers-jacobs.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Montgomery Dental,4badd25d-a1f3-42f8-ad68-7599d5c3ba06
238,jaredcline@watson.biz,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Moore Dentistry,9ac85e62-3023-452f-993d-cfe9270e8884
238,raypatrick@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Jackson Dentistry,3a5ae57f-3bce-45d7-b4ff-4adfd6505038
238,mark08@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Lara Dentistry,b9a0b9dd-a56b-4b58-8ec1-3174e561d737
238,brownmichael@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Hale Family Dentistry,a1080580-a5e0-465d-9747-7766b4b36db7
238,vmann@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Marshall Dentistry,5fd8c4d1-d8a2-4420-b163-651971899d55
238,wattsjeffrey@shannon-smith.org,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Hansen Family Dentistry,16613dc5-2acf-4bd0-821b-a7b8c07ab5ec
238,benjaminvazquez@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Barajas Dentistry,b98aef17-fe30-420e-aa41-f29da7f781ef
238,kcarr@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Dalton Family Dentistry,d8d2c829-a819-447d-93db-c13373d4bec2
238,yperez@daniels-moore.net,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Brown Dentistry,05edf1d6-7fac-4897-9c66-ac7cfa1f0178
238,tiffanyashley@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Tucker Family Dentistry,dbf85dc7-14c0-47ce-aa23-c6bff4e752ad
238,jamessabrina@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Velasquez Family Dentistry,96481968-d23c-4c87-b2b8-6f5319ab5635
238,michelle74@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Juarez Dental,60996281-1a7a-48af-ae31-b9e4bead4037
238,susanbell@lloyd.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,May Dental Clinic,61ae8cc1-4a02-4c2a-980d-dbe27bb0bcb1
238,ihughes@lloyd.net,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Diaz Dental Clinic,f4154066-9570-4c8d-9203-1d743e69c0c3
238,fcameron@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Martin Smile Center,8ff3fb92-8fdc-4843-bb9b-daf80e4b7215
238,mcummings@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Lopez Dentistry,b8731f95-304f-4479-80b6-7cf837330397
238,dawn24@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Mitchell Dental,c8b88f02-d57a-4696-a57b-8ffc6ba1a211
238,wchoi@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Short Dentistry,c124f602-bd72-4281-8205-4cebf67e2bc1
238,mcmahonnicole@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Thompson Dentistry,707a4393-ccee-45d4-ad50-04e34ccb77a8
238,colleenfreeman@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Mason Family Dentistry,3fb8b427-b3af-4004-abdb-a6c3719d6c0d
238,donna63@mason.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Martinez Smile Center,cf02a1fe-4841-4773-b9b9-1a7cda6a4d4c
238,seanunderwood@lee.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Martinez Dentistry,ace4f16b-cd38-461a-9d16-b240c166a227
238,audreyreed@beasley-morris.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,David Smile Center,768ba5e2-b814-41b6-b5c2-a5e8050704d3
238,shannon20@moore.biz,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Butler Dental Clinic,ec4d9bec-3d87-4c84-b1dd-404371ca94f7
238,donaldpatel@hall.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Shaffer Dental Clinic,bb041500-75ec-48f2-8f74-aaf81486c679
238,amberhowell@montoya.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Smith Smile Center,f65cea42-b9d4-42fc-93e4-ef1437340f2b
238,robertryan@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Freeman Dentistry,af384393-1393-4149-9811-23f099e51e88
238,james13@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Le Smile Center,2b4819f9-cbe0-4c62-8bf2-e3098c5b28ad
238,kimmichael@salazar-garza.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Mcdonald Dental Clinic,3565411a-7beb-462f-b64d-24e3e50f35a9
238,schwartzlisa@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Benson Smile Center,287c8f1b-63a6-47f1-bd92-415617a236eb
238,lopezkathleen@haas-poole.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Lang Dentistry,f7cbaae0-bad5-4f71-95ce-8cf84d756442
238,andrea09@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Cordova Dental,6cfa4cd6-6734-4f5b-a36f-915ca69eb48e
238,htaylor@foster.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Mitchell Dentistry,a404450c-74aa-4312-a055-ae9e2ce5dde3
238,brownjeffrey@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Brooks Dental,f0fb1fe6-a7de-468b-b945-eb9de3225566
238,margaret69@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Gomez Smile Center,f6c61b4f-efa4-4f77-b09b-e800bfcfeee7
238,shayes@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Fuller Family Dentistry,c2e298ec-0a35-468d-8619-3fc90ee534dd
238,chaneyjohn@ingram-thomas.biz,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-01-17 22:42,,,Macdonald Family Dentistry,3ec5bf72-f40e-431b-8028-9a9bfa67a4fe
